title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Twierdza Osowiec 1882-1915 ",Bogusław Perzyk,"
militaria, wojskowość ",MBP,"
83-907405-1-6 ","
Fachowa, kompleksowa monografia twierdzy Osowiec. Autor szczegółowo opisał architekturę urządzeń obronnych, budowę twierdzy i jej rozwój polegający na doskonaleniu wykorzystywanych materiałów, jak i form budowli. Ponadto zamieścił obszerne dane dotyczące funkcjonowania obiektu. Informacje o garnizonie twierdzy, jego uzbrojeniu i wyposażeniu technicznym są wyczerpujące. Autor przeanalizował również związane z nią plany obejmujące przygotowanie i prowadzenie walki w oparciu o jej fortyfikacje. Książka została napisana na podstawie starannej, wszechstronnej analizy źródeł archiwalnych i kultury materialnej. Treść uzupełniono licznymi szkicami, mapami, fotografiami oraz tabelami. ",,"
2004-01-01 ","
2004-01-01 ","
338 ","
polski ",,,
"
Atlas Zwierzęta Świata ",Steve Parker,"
flora i fauna ",Philip Wilson,"
83-7236-152-5 ","
Wspaniale ilustrowana książka zawierająca mnóstwo informacji o bogatym i fascynującym świecie zwierząt. Przedstawia różne gatunki zwierząt oraz ich naturalne siedliska na lądzie i w wodzie, w rozmaitych strefach klimatycznych. Są wśród nich tak niezwykłe, jak ryby latające czy płucodyszne. Czytelnik ma wrażenie, że odbywa podróż dookoła świata od okolic podbiegunowych po gorące tropiki i poznaje życie zamieszkujących je stworzeń: ssaków, ptaków, ryb, gadów, płazów, owadów. Podróż tę ułatwiają ciekawe, szczegółowe ilustracje, które ukazują zwierzęta w typowych dla nich sytuacjach. ","
Fantastic World Of Animals ","
2004-01-01 ","
2004-01-01 ","
256 ","
polski ","
Małgorzata Dobrogojska ",,
"
Młyny w Malborku i okolicy od XIII do XIX w. ",Wiesław Długokęcki,"
historia ",Muzeum Zamkowe w Malborku,"
8386206705 ","
Książka ta podejmuje tematykę początków młynarstwa na ziemiach polskich, rozmieszczenia młynów w terenie, regala młyńskiego, sytuacji prawnej i społecznej młynarzy i techniki produkcji.

[ze wstępu autora] ",,"
2004-01-01 ","
2004-01-01 ","
113 ","
polski ",,,
"
Bite Club #2 - Flesh & Blood ",Howard Chaykin,"
komiksy ",Vertigo,,"
Hot girls in bikinis collide with blood smoothies as this explosive new miniseries continues. Leto Del Toro, the first vampire priest in history, has just inherited the family business. But can a son of the church make his dead father proud by running Miami's nastiest crime cartel? ",,"
2004-01-01 ",,,"
angielski ",,,
"
Foul Matter ",Martha Grimes,"
kryminał, sensacja, thriller ",New American Library,"
9780670032594 ","
Red pencils draw real blood in this delightful publishing world crime spoof by Grimes, expert storyteller and bestselling author of the Richard Jury mysteries (The Man with a Load of Mischief, etc.). When Paul Giverney, a hot suspense novelist, seeks a new publisher, he decides on the house of Mackensie-Haack under the condition that they dump their highly respected and award-winning author, Ned Isaly. Ruthless president Bobby Mackensie will stop at nothing to sign Giverney, even though breaking Isaly's contract is a legal impossibility. His solution? Sign another contract—this one with two hit men, who are hired to knock off Isaly. What Mackensie doesn't know is that Candy and Karl are killers with scruples and a keen interest in literature. Isaly, meanwhile, is totally engrossed in finishing his current novel and barely notices the two men as they mingle with Isaly and his friends at popular New York City literary watering holes. Not even when a multitude of bumblers follow him on a visit to his hometown of Pittsburgh—in one of the most humorous episodes in the book—does he realize his plight. Although verging on the caricaturish, the characters are memorable, especially the hit-men duo. Insider publishing lingo, a quirky plot, atmospheric settings and Grimes's dry sense of humor make this a delectable bonbon of a book. ",,"
2004-01-01 ",,"
372 ","
angielski ",,"

Sympatyczna lekka komedyjka o kulisach światka wydawniczego i pisarskiego, autorki serii kryminałów o inspektorze Jurym.
Twórca bestsellerów sprzedających się w zawrotnych ilościach, składa propozycję renomowanemu wydawnictwu. Wydadzą zarabiające krocie książki, pod warunkiem iż pozbędą się świetnego, zasypywanego ważnymi nagrodami pisarza. Ponieważ nie mogą legalnymi metodami rozwiązać podpisanej umowy, posuwają się do metod ostatecznych, wynajmując duet płatnych zabójców. Niestety dla zleceniodawców mają oni swoisty kodeks moralny, zakładający zweryfikowanie czy obiekt zlecenia faktycznie zasłużył na egzekucję.
Czytało się przyjemnie. Smaczki i ciekawostki kulis wydawniczych oraz pisarskich, niewątpliwie okażą się interesujące dla wielu moli książkowych, uwielbiających książki o książkach. Niestety tylko po angielsku, ale język na tyle prosty, że nie trzeba co chwila żmudnie wyszukiwać w słowniku wszystkich słów by wiedzieć o co chodzi [na 372 strony musiałam wyszukać 3]. 

Sympatyczna lekka komedyjka o kulisach światka wydawniczego i pisarskiego, autorki serii kryminałów o inspektorze Jurym.
Twórca bestsellerów sprzedających się w zawrotnych ilościach, składa propozycję renomowanemu wydawnictwu. Wydadzą zarabiające krocie książki, pod warunkiem iż pozbędą się świetnego, zasypywanego ważnymi nagrodami pisarza. Ponieważ nie mogą legalnymi... 

więcej



mniej





Pokaż mimo to


",
"
Pułapka niemożności. Społeczeństwo nowożytnego miasta wobec ",Krzysztof Mikulski,"
powieść historyczna ",Wydawnictwo Adam Marszałek,"
8373229213 ","
Społeczeństwo nowożytnego miasta wobec procesów modernizacyjnych na przykładzie Torunia w XVII i XVIII wieku. Tom niniejszy stanowi swego rodzaju podsumowanie wieloletnich badań autora nad społeczeństwem Torunia, z którym związał swoje życie dojrzałe, a również naukowe.Toruń jest zamkniętą przestrzenią, w której rozgrywały się procesy gospodarcze i społeczne charakterystyczne również dla innych miast dawnej Rzeczypospolitej. ",,"
2004-01-01 ","
2004-01-01 ","
380 ","
polski ",,,
"
Miłość, która ocala ",Wojciech Jędrzejewski OP,"
religia ",Inicjatywa Wydawnicza JEROZOLIMA,"
838928216X ","
Książka to rozważania odnoszące się do problemów codziennego życia, miłość, cierpienia, wyborów, smutku, czy odmowy. Autor posługuje się obrazowymi przykładami, dzięki którym odbiorca może odnaleźć drogę do ich zrozumienia i do prawdziwej miłości. Mówiąc do młodych ludzi, w prostych słowach pokazuje na najwyższą wartość miłości, która pochodzi od samego Boga. Tej, która nie pozwala nam zgodzić się na powierzchowność, wygodnictwo i egoizm, która wyprowadza z kryzysów i daje pokój grzesznikom. ",,"
2004-01-01 ","
2004-01-01 ","
85 ","
polski ",,,
"
Samochody świata 2005 ",praca zbiorowa,"
motoryzacja ",Motovision,"
12348198 ","
Katalog prezentuje modele samochodów osobowych produkowanych na świecie w roku 2005. ",,"
2004-01-01 ","
2004-01-01 ","
450 ","
polski ",,,
"
Romantyczne przechadzki pograniczem ",Maria Cieśla-Korytowska,"
językoznawstwo, nauka o literaturze ",Universitas,"
8324203168 ","
Zbiór dziewięciu szkiców, dotyczących polskiej literatury w jej 
róŜnorakich związkach z muzyką. ",,"
2004-01-01 ","
2004-01-01 ","
366 ","
polski ",,,
"
Wokół Praskiej Wiosny ",praca zbiorowa,"
historia ",Instytut Pamięci Narodowej,"
8389078694 ","
Wokół Praskiej Wiosny, pod red. Łukasza Kamińskiego, Warszawa 2004, s. 199 (seria „Konferencje”, t. 19) 

W 1968 r. dzieje Czechosłowacji i Polski splotły się w szczególny sposób. Z jednej strony zanotowano przykłady wzajemnej solidarności społeczeństw, z drugiej zaś Wojsko Polskie uczestniczyło w inwazji Układu Warszawskiego, która położyła kres przemianom Praskiej Wiosny.
Teksty w niniejszym tomie przynoszą wiele nowych ustaleń, opartych na odnalezionych niedawno materiałach archiwalnych. Tom zawiera materiały z czesko-polskiej konferencji naukowej zorganizowanej przez Biuro Edukacji Publicznej IPN oraz Oddziałowe Biuro Edukacji Publicznej we Wrocławiu w dniach 4-5 września 2003 r. w Warszawie.
Przemówienie prof. Leona Kieresa w dniu otwarcia międzynarodowej konferencji naukowej i wystawy „Wokół Praskiej Wiosny. Polska i Czechosłowacja w 1968 r.”
Wstęp – Łukasz Kamiński
Jan Rychlik – Polska i Czechosłowacja przed 1968 rokiem
Jerzy Eisler – Wpływ Praskiej Wiosny na polski Marzec ‘68
Petr Blažek – „Wszystko pójdzie w innym kierunku”. Wpływ polskiego Marca ’68 na Praską Wiosnę
Jitka Vondrová – Praska Wiosna a Moskwa
Paweł Machcewicz – „Do diabła z suwerennością”. Władysław Gomułka wobec Praskiej Wiosny
Łukasz Kamiński – Polska Zjednoczona Partia Robotnicza wobec Praskiej Wiosny
Rudolf Vévoda – Kościół katolicki w Polsce wobec Praskiej Wiosny oraz interwencji wojskowej w Czechosłowacji
Paweł Piotrkowski – Udział Wojska Polskiego w interwencji w Czechosłowacji
Grzegorz Majchrzak – Operacja „Podhale”
Jan Kalus – Reakcje społeczeństwa czechosłowackiego na udział Polski w interwencji 1968 roku
Jiří Pernes – Opór społeczeństwa czechosłowackiego wobec interwencji
Oldřich Tůma – Normalizacja 1969–1971
Aneks 1 – Dyskusja po poszczególnych blokach referatów i po filmie Macieja Drygasa „Usłyszcie mój krzyk”
Aneks 2 – Dyskusja panelowa „Kryzysy systemu komunistycznego 1953–1989”
Aneks 3 – Jerzy Eisler – Notatki Stanisława Trepczyńskiego z posiedzeń Biura Politycznego KC PZPR dotyczące wydarzeń w Czechosłowacji w 1968 roku ",,"
2004-01-01 ","
2004-01-01 ",,"
polski ",,,
"
Piękno Dąbrowy Górniczej. Ptaki ",Piotr Cempulik,"
albumy ",Kubajak,"
8387971723 ",,,"
2004-01-01 ","
2004-01-01 ",,"
polski ",,,
"
Mów zawsze Tak! ",Philip R. Nulman,"
biznes, finanse ",StudioEMKA,"
838860743X ","
Praktyczny podręcznik, który podpowiada jak zdobyć i zatrzymać zadowolonego klienta. Rady tu zawarte nie zawsze są łatwe do zastosowania, ale autor gwarantuje skuteczność proponowanych rozwiązań. ",,"
2004-01-01 ","
2004-01-01 ","
239 ","
polski ",,"

Książka nie na dzisiejsze czasy (napisana w 2000 roku, a ja ją czytałem w 2020) i nie na rynek polski, tylko na rynek amerykański. Wielu przykładów nie rozumiałem nie znając specyfiki rynku amerykańskiego. 
Najwięcej wartościowych informacji zawartych w ostatnich rozdziałach. Pierwsze 2/3 książki to głównie, anegdoty i przykłady niezbyt dobrej obsługi klienta. 

Książka nie na dzisiejsze czasy (napisana w 2000 roku, a ja ją czytałem w 2020) i nie na rynek polski, tylko na rynek amerykański. Wielu przykładów nie rozumiałem nie znając specyfiki rynku amerykańskiego. 
Najwięcej wartościowych informacji zawartych w ostatnich rozdziałach. Pierwsze 2/3 książki to głównie, anegdoty i przykłady niezbyt dobrej obsługi klienta. 



Pokaż mimo to


",
"
Wybrane zagadnienia z pediatrii, tom III ",Jacek Pietrzyk,"
zdrowie, medycyna ",Wydawnictwo Uniwersytetu Jagiellońskiego,"
832331859X ","
Podręcznik adresowany jest przede wszystkim do studentów medycyny. Mamy nadzieję, że zainteresuje także szersze grono czytelników przede wszystkim lekarzy pediatrów i będzie użyteczny w nauce i pracy oraz pozwoli odpowiedzieć na wiele pytań dotyczących chorego dziecka. Powstał dzięki bogatemu doświadczeniu klinicznemu lekarzy specjalistów pediatrii z Instytutu Pediatrii CM UJ. Szeroki przekrój zagadnień przedstawiono przejrzyście i w nowoczesnym układzie, co powinno ułatwić korzystanie z podręcznika. W poszczególnych rozdziałach tego tomu usystematyzowano aktualną wiedzę z zakresu gastroenterologii, neurologii i nefrologii. ",,"
2004-01-01 ","
2004-01-01 ","
514 ","
polski ",,,
"
Król Duch Juliusza Słowackiego a epopeja słowiańska ",Mikołaj Sokołowski,"
językoznawstwo, nauka o literaturze ",Instytut Badań Literackich PAN,"
8389348217 ","
Autor przekonuje, że Król Duch Juliusza Słowackiego zrodził się z przeczucia nowoczesnych form sztuki, a przedstawiony w nim słowiański mit początku przybrał formę daleko wykraczającą poza ówcześnie przyjęte poetyki. Książka skłania do przełamywania tradycyjnych nawyków czytelniczych i zachęca do podjęcia odmiennej, nielinearnej lektury dzieła. Pozycja przeznaczona dla miłośników poetyki fragmentu i zamierzonego chaosu. ",,"
2004-01-01 ","
2004-01-01 ","
240 ","
polski ",,,
"
Duchowość ponowoczesna. Ruch Reiki w Polsce ",Paweł Możdżyński,"
nauki społeczne (psychologia, socjologia, itd.) ",Nomos,"
83-88508-64-4 ","
Głównym zagadnieniem w pracy Pawła Możdżyńskiego jest światopogląd, mentalność, oraz różne sposoby doświadczania i praktykowania Reiki w Polsce. Autor bada zjawisko Reiki jako jedną z reakcji człowieka współczesnego, który poszukuje spełnienia swoich archetypowych oczekiwań w ponowoczesnej rzeczywistości. Autor umiejscawia Reiki wśród współczesnych form duchowości, zwracając szczególną uwagę na swoistość jej polskiej wersji. ",,"
2004-01-01 ","
2004-01-01 ","
291 ","
polski ",,,
"
Ognisty Rumak ",praca zbiorowa,"
bajki ",Wydawnictwo Elżbieta Jarmołkiewicz,"
8371177216 ","
""OGNISTY RUMAK"" to zbiór ośmiu najbardziej znanych i najchętniej czytanych bajek rosyjskich. Czytelnik spotka w nich charakterystyczne motywy i postacie rosyjskiego folkloru baśniowego: Wasylię Przemądrą, carewicza Iwana, królewicza Jasnego Sokoła, Iwanuszkę głuptaska i wiele, wiele innych. Ich czarodziejskie przygody i mężne czyny tworzą barwną mozaikę fantastycznego świata baśniowych opowieści naszych słowiańskich pobratymców. Książkę uzupełniają piękne, kolorowe ilustracje, które pomogą małemu czytelnikowi przyswoić treść bajek. ",,"
2004-01-01 ","
2004-01-01 ","
68 ","
polski ","
Andrzej Gordziejewski ",,
"
Koncert polski ",Maciej Patkowski,"
literatura obyczajowa, romans ",Oficyna Wydawnicza RYTM,"
8373990445 ","
...Czytać należy niespiesznie, z rozwagą należną losowi ludzkiemu dobremu i złemu, radosnemu i gorzkiemu. Bo tylko wtedy zrozumiemy i odkryjemy piękno Koncertu polskiego i piękno staroświeckiego romansu, niedzisiejszej, ale jakże czarującej i wzruszającej opowieści miłosnej. Róża Nowatorska ",,"
2004-01-01 ","
2004-01-01 ","
285 ","
polski ",,,
"
Dysharmonia caelestis ",Feliks Netz,"
literatura piękna ","Wydawnictwo Naukowe ""Śląsk""","
8371644361 ",,,"
2004-01-01 ","
2004-01-01 ","
194 ","
polski ",,,
"
Acceptance World ",Anthony Powell,"
literatura piękna ",Vintage,"
0099472422 ","
A Dance to the Music of Time chronicles the lives of over three hundred characters, and is a unique evocation of life in twentieth-century England. It is unrivalled for its scope, its humour and the enormous pleasure it has given to generations. The Acceptance World follows Nicholas Jenkins, Kenneth Widmerpool and others, as they negotiate the intellectual, cultural and social hurdles which stand between them and the Acceptance World . ",,"
2004-01-01 ",,"
240 ","
angielski ",,,
"
Z motylem w tle. O baśni w biblioterapii i terapii pedagogicznej ",Irena Borecka,"
nauki społeczne (psychologia, socjologia, itd.) ",Wydawnictwo Państwowej Wyższej Szkoły Zawodowej im. Angelusa Silesiusa w Wałbrzychu,"
83-88425-21-8 ","
Pisząc tę książkę, starałam się wskazać na takie baśniowe motywy, które mogą się przyczynić do harmonijnego rozwoju dzieci - Starałam się zwracać uwagę nie tylko na ich znaczenie wychowawcze i terapeutyczne, ale omawiałam także wybrane, inspirowane baśniami, formy pracy dydaktycznej, wychowawczej i terapeutycznej, które pomagają kształtować postawy i nawyki dzieci - Najwięcej uwagi poświęciłam baśni jako elementowi pracy bibliotekarza i biblioterapeuty

Zanim dziecko wkroczy w świat literatury, najpierw spotyka się bajką i baśnią - Poznaje je dzięki opowiadaniom rodziców lub pani w przedszkolu, chętnie też rysuje do nich ilustracje - Chodzi do teatru lub samo tworzy teatr - A kiedy już stanie się uczniem, następuje kolejny etap spotkań z baśniowym tekstem - Baśnie stanowią podstawową lekturę od klasy pierwszej do czwartej - Dziecko jest wówczas samodzielnym czytelnikiem, nadal silnie identyfikuje się z bohaterami i mocno przeżywa ich przygody

Od wielu już lat psychologowie zwracają uwagę nauczycieli, wychowawców i rodziców na fakt, że baśnie odgrywają ogromną rolę w psychicznym rozwoju dziecka, w jego symbolicznym doświadczaniu świata - Baśnie nośniki archetypów i symboli pełnią wiele funkcji -W praktyce pedagogicznej najbardziej docenia się funkcję wychowawczą, dydaktyczną, profilaktyczną i terapeutyczną ",,"
2004-01-01 ","
2004-01-01 ","
142 ","
polski ",,,
